symbol,statement_type,period_end,line_item,value
VISHNUINFR.NS,income,2023-03-31 00:00:00,Cost Of Revenue,847949000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Total Revenue,1323711000.0
VISHNUINFR.NS,income,2023-03-31 00:00:00,Operating Revenue,1323711000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Tax Effect Of Unusual Items,52584139.055904
VISHNUINFR.NS,income,2022-03-31 00:00:00,Tax Rate For Calcs,0.270325
VISHNUINFR.NS,income,2022-03-31 00:00:00,Normalized EBITDA,160462000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Total Unusual Items,194522000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Total Unusual Items Excluding Goodwill,194522000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Net Income From Continuing Operation Net Minority Interest,78527000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Reconciled Depreciation,35408000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Reconciled Cost Of Revenue,450907000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,EBITDA,354984000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,EBIT,319576000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Net Interest Income,-23554000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Interest Expense,23695000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Interest Income,491000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Normalized Income,-63410860.944096
VISHNUINFR.NS,income,2022-03-31 00:00:00,Net Income From Continuing And Discontinued Operation,78527000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Total Expenses,640220000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Rent Expense Supplemental,8622000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Diluted Average Shares,24609671.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Basic Average Shares,24609671.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Diluted EPS,3.1909
VISHNUINFR.NS,income,2022-03-31 00:00:00,Basic EPS,3.1909
VISHNUINFR.NS,income,2022-03-31 00:00:00,Diluted NI Availto Com Stockholders,78527000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Net Income Common Stockholders,78527000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Otherunder Preferred Stock Dividend,0.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Net Income,78527000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Net Income Including Noncontrolling Interests,78527000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Net Income Continuous Operations,78527000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Tax Provision,79984000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Pretax Income,295881000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Other Non Operating Income Expenses,539000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Special Income Charges,194522000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Other Special Charges,-194646000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Write Off,124000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Net Non Operating Interest Income Expense,-23554000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Total Other Finance Cost,350000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Interest Expense Non Operating,23695000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Interest Income Non Operating,491000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Operating Income,124374000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Operating Expense,189313000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Other Operating Expenses,33228000.0
VISHNUINFR.NS,income,2022-03-31 00:00:00,Selling General And Administration,57989000.0
