symbol,statement_type,period_end,line_item,value
FLFL.NS,income,2021-03-31 00:00:00,Depreciation And Amortization In Income Statement,5984100000.0
FLFL.NS,income,2021-03-31 00:00:00,Depreciation Income Statement,5984100000.0
FLFL.NS,income,2021-03-31 00:00:00,Selling General And Administration,784200000.0
FLFL.NS,income,2021-03-31 00:00:00,Selling And Marketing Expense,504300000.0
FLFL.NS,income,2021-03-31 00:00:00,General And Administrative Expense,279900000.0
FLFL.NS,income,2021-03-31 00:00:00,Rent And Landing Fees,609500000.0
FLFL.NS,income,2021-03-31 00:00:00,Gross Profit,6336000000.0
FLFL.NS,income,2021-03-31 00:00:00,Cost Of Revenue,16153100000.0
FLFL.NS,income,2021-03-31 00:00:00,Total Revenue,22489100000.0
FLFL.NS,income,2021-03-31 00:00:00,Operating Revenue,22489100000.0
