symbol,statement_type,period_end,line_item,value
AGNI.NS,income,2023-03-31 00:00:00,Selling General And Administration,160000.0
AGNI.NS,income,2023-03-31 00:00:00,Selling And Marketing Expense,
AGNI.NS,income,2023-03-31 00:00:00,General And Administrative Expense,160000.0
AGNI.NS,income,2023-03-31 00:00:00,Gross Profit,84354000.0
AGNI.NS,income,2023-03-31 00:00:00,Cost Of Revenue,135839000.0
AGNI.NS,income,2023-03-31 00:00:00,Total Revenue,220193000.0
AGNI.NS,income,2023-03-31 00:00:00,Operating Revenue,220193000.0
AGNI.NS,income,2022-03-31 00:00:00,Tax Effect Of Unusual Items,-4926901.655965
AGNI.NS,income,2022-03-31 00:00:00,Tax Rate For Calcs,0.259885
AGNI.NS,income,2022-03-31 00:00:00,Normalized EBITDA,35657000.0
AGNI.NS,income,2022-03-31 00:00:00,Total Unusual Items,-18958000.0
AGNI.NS,income,2022-03-31 00:00:00,Total Unusual Items Excluding Goodwill,-18958000.0
AGNI.NS,income,2022-03-31 00:00:00,Net Income From Continuing Operation Net Minority Interest,2190000.0
AGNI.NS,income,2022-03-31 00:00:00,Reconciled Depreciation,2585000.0
AGNI.NS,income,2022-03-31 00:00:00,Reconciled Cost Of Revenue,78988000.0
AGNI.NS,income,2022-03-31 00:00:00,EBITDA,16699000.0
AGNI.NS,income,2022-03-31 00:00:00,EBIT,14114000.0
AGNI.NS,income,2022-03-31 00:00:00,Net Interest Income,-9980000.0
AGNI.NS,income,2022-03-31 00:00:00,Interest Expense,11155000.0
AGNI.NS,income,2022-03-31 00:00:00,Interest Income,1175000.0
AGNI.NS,income,2022-03-31 00:00:00,Normalized Income,16221098.344035
AGNI.NS,income,2022-03-31 00:00:00,Net Income From Continuing And Discontinued Operation,2190000.0
AGNI.NS,income,2022-03-31 00:00:00,Total Expenses,130613000.0
AGNI.NS,income,2022-03-31 00:00:00,Diluted Average Shares,19534800.0
AGNI.NS,income,2022-03-31 00:00:00,Basic Average Shares,19534800.0
AGNI.NS,income,2022-03-31 00:00:00,Diluted EPS,0.112108
AGNI.NS,income,2022-03-31 00:00:00,Basic EPS,0.112108
AGNI.NS,income,2022-03-31 00:00:00,Diluted NI Availto Com Stockholders,2190000.0
AGNI.NS,income,2022-03-31 00:00:00,Net Income Common Stockholders,2190000.0
AGNI.NS,income,2022-03-31 00:00:00,Otherunder Preferred Stock Dividend,0.0
AGNI.NS,income,2022-03-31 00:00:00,Net Income,2190000.0
AGNI.NS,income,2022-03-31 00:00:00,Minority Interests,
AGNI.NS,income,2022-03-31 00:00:00,Net Income Including Noncontrolling Interests,2190000.0
AGNI.NS,income,2022-03-31 00:00:00,Net Income Extraordinary,
AGNI.NS,income,2022-03-31 00:00:00,Net Income Discontinuous Operations,0.0
AGNI.NS,income,2022-03-31 00:00:00,Net Income Continuous Operations,2190000.0
AGNI.NS,income,2022-03-31 00:00:00,Tax Provision,769000.0
AGNI.NS,income,2022-03-31 00:00:00,Pretax Income,2959000.0
AGNI.NS,income,2022-03-31 00:00:00,Other Non Operating Income Expenses,8544000.0
AGNI.NS,income,2022-03-31 00:00:00,Special Income Charges,-18958000.0
AGNI.NS,income,2022-03-31 00:00:00,Other Special Charges,709000.0
AGNI.NS,income,2022-03-31 00:00:00,Write Off,18249000.0
AGNI.NS,income,2022-03-31 00:00:00,Net Non Operating Interest Income Expense,-9980000.0
AGNI.NS,income,2022-03-31 00:00:00,Total Other Finance Cost,
AGNI.NS,income,2022-03-31 00:00:00,Interest Expense Non Operating,11155000.0
AGNI.NS,income,2022-03-31 00:00:00,Interest Income Non Operating,1175000.0
AGNI.NS,income,2022-03-31 00:00:00,Operating Income,23355000.0
AGNI.NS,income,2022-03-31 00:00:00,Operating Expense,51625000.0
AGNI.NS,income,2022-03-31 00:00:00,Other Operating Expenses,16958000.0
AGNI.NS,income,2022-03-31 00:00:00,Depreciation And Amortization In Income Statement,2585000.0
AGNI.NS,income,2022-03-31 00:00:00,Amortization,
AGNI.NS,income,2022-03-31 00:00:00,Depreciation Income Statement,2585000.0
AGNI.NS,income,2022-03-31 00:00:00,Selling General And Administration,117000.0
AGNI.NS,income,2022-03-31 00:00:00,Selling And Marketing Expense,
AGNI.NS,income,2022-03-31 00:00:00,General And Administrative Expense,117000.0
AGNI.NS,income,2022-03-31 00:00:00,Gross Profit,74980000.0
AGNI.NS,income,2022-03-31 00:00:00,Cost Of Revenue,78988000.0
AGNI.NS,income,2022-03-31 00:00:00,Total Revenue,153968000.0
AGNI.NS,income,2022-03-31 00:00:00,Operating Revenue,153968000.0
AGNI.NS,income,2021-03-31 00:00:00,Tax Effect Of Unusual Items,-97978.811387
AGNI.NS,income,2021-03-31 00:00:00,Tax Rate For Calcs,0.226908
AGNI.NS,income,2021-03-31 00:00:00,Normalized EBITDA,22658349.0
AGNI.NS,income,2021-03-31 00:00:00,Total Unusual Items,-431800.0
AGNI.NS,income,2021-03-31 00:00:00,Total Unusual Items Excluding Goodwill,-431800.0
AGNI.NS,income,2021-03-31 00:00:00,Net Income From Continuing Operation Net Minority Interest,1055546.0
AGNI.NS,income,2021-03-31 00:00:00,Reconciled Depreciation,7948191.0
AGNI.NS,income,2021-03-31 00:00:00,Reconciled Cost Of Revenue,232177670.0
AGNI.NS,income,2021-03-31 00:00:00,EBITDA,22226549.0
AGNI.NS,income,2021-03-31 00:00:00,EBIT,14278358.0
AGNI.NS,income,2021-03-31 00:00:00,Net Interest Income,-13029026.0
AGNI.NS,income,2021-03-31 00:00:00,Interest Expense,12913002.0
AGNI.NS,income,2021-03-31 00:00:00,Interest Income,2252335.0
AGNI.NS,income,2021-03-31 00:00:00,Normalized Income,1389367.188613
AGNI.NS,income,2021-03-31 00:00:00,Net Income From Continuing And Discontinued Operation,1055546.0
AGNI.NS,income,2021-03-31 00:00:00,Total Expenses,335474309.0
AGNI.NS,income,2021-03-31 00:00:00,Diluted Average Shares,19534800.0
AGNI.NS,income,2021-03-31 00:00:00,Basic Average Shares,19534800.0
AGNI.NS,income,2021-03-31 00:00:00,Diluted EPS,0.054034
AGNI.NS,income,2021-03-31 00:00:00,Basic EPS,0.054034
AGNI.NS,income,2021-03-31 00:00:00,Diluted NI Availto Com Stockholders,1055546.0
AGNI.NS,income,2021-03-31 00:00:00,Net Income Common Stockholders,1055546.0
AGNI.NS,income,2021-03-31 00:00:00,Otherunder Preferred Stock Dividend,0.0
AGNI.NS,income,2021-03-31 00:00:00,Net Income,1055546.0
AGNI.NS,income,2021-03-31 00:00:00,Minority Interests,0.0
